catalog_id,source_rule_id,rule_type,effect,pay_in_pct,applies_on,insurer,category,sub_segment,make,model,match,cc_min,cc_max,policy_type,geo_kind,geo_label,canonical_state,rto_code,age_min,age_max,reason,source_sheet,source_cell,source_text,confidence,review_status,reviewer,reviewed_ts,edited
SBI-TW-ELIG-TW6-139,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,ASSAM,ASSAM,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-140,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,RAJASTHAN,RAJASTHAN,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-141,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,GOA,GOA,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-142,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,NAGALAND,NAGALAND,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-143,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,KERALA,KERALA,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-144,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,JAMMU AND KASHMIR,JAMMU AND KASHMIR,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-145,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,CHATTISGARH,CHATTISGARH,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-146,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,MADHYA PRADESH,MADHYA PRADESH,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-147,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,HARYANA,HARYANA,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-148,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,UTTARAKHAND,UTTARAKHAND,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-149,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,TRIPURA,TRIPURA,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-150,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,MIZORAM,MIZORAM,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-151,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,ARUNACHAL PRADESH,ARUNACHAL PRADESH,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-152,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,MEGHALAYA,MEGHALAYA,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-153,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,MANIPUR,MANIPUR,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-154,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,PONDICHERRY,PONDICHERRY,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-155,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,DADRA AND NAGAR HAVELI,DAMAN & DIU,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-156,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,DAMAN AND DIU,,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-157,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,SIKKIM,SIKKIM,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-158,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,ANDAMAN,,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-159,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,LAKSHADWEEP,LAKSHADWEEP,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW6-160,SBI-TW-ELIG-TW6,ELIGIBILITY,DECLINE,,,SBI_GENERAL,TW,BIKE,,,,,,SATP,STATE_OR_CITY,LADAKH,LADAKH,,,,TW SATP declined in listed states,"PCV, MISD & TW",,"TW SCOOTER & BIKE SATP Declined RTO List: GJ,PB,CH,KA,TN,AS,RJ,GA,NL,KL,JK,CG,MP,HR,UA/UK,TR,MP,MZ,AR,ML,MN,PY,DD,DN,SK,AN,LD,LA",0.9,PENDING,,,
SBI-TW-ELIG-TW3-161,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,STATE_OR_CITY,GUJARAT,GUJARAT,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-162,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,STATE_OR_CITY,HIMACHAL PRADESH,HIMACHAL PRADESH,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-163,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,STATE_OR_CITY,KARNATAKA,KARNATAKA,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-164,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,STATE_OR_CITY,MAHARASHTRA,MAHARASHTRA,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-165,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,STATE_OR_CITY,RAJASTHAN,RAJASTHAN,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-166,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,REGION,UTTAR PRADESH (Eastern),UTTAR PRADESH,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-167,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN33,TAMIL NADU,TN33,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-168,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN34,TAMIL NADU,TN34,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-169,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN36,TAMIL NADU,TN36,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-170,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN37,TAMIL NADU,TN37,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-171,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN38,TAMIL NADU,TN38,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-172,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN39,TAMIL NADU,TN39,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-173,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN40,TAMIL NADU,TN40,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-174,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN41,TAMIL NADU,TN41,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-175,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN42,TAMIL NADU,TN42,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-176,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN43,TAMIL NADU,TN43,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-177,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN52,TAMIL NADU,TN52,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-178,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN56,TAMIL NADU,TN56,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-179,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN66,TAMIL NADU,TN66,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-180,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN70,TAMIL NADU,TN70,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-181,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN77,TAMIL NADU,TN77,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-182,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN78,TAMIL NADU,TN78,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-183,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN86,TAMIL NADU,TN86,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-184,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN93,TAMIL NADU,TN93,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-185,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN94,TAMIL NADU,TN94,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-186,SBI-TW-ELIG-TW3,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,RTO_CODE,TN99,TAMIL NADU,TN99,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW3-187,SBI-TW-ELIG-TW3,ELIGIBILITY,DECLINE_DEFAULT,,,SBI_GENERAL,TW,SCOOTER,,,,,,COMP,ELSEWHERE,* (not in allow-list),,,,,Scooter COMP doable only in listed geos (NE/PY = SAOD only),"PCV, MISD & TW",,"TW SCOOTER COMP doable RTOs- GJ-All, HP-All, KA-All, MH-All, NE-SAOD only, PY-SAOD only, RJ-All, UP Eastern-All, TN-(list)",0.85,PENDING,,,
SBI-TW-ELIG-TW4-188,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,STATE_OR_CITY,MAHARASHTRA,MAHARASHTRA,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-189,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,REGION,UTTAR PRADESH (Eastern),UTTAR PRADESH,,,,Doable geo (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-190,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,RTO_CODE,GJ01,GUJARAT,GJ01,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-191,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,RTO_CODE,GJ04,GUJARAT,GJ04,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-192,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,RTO_CODE,GJ05,GUJARAT,GJ05,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-193,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,RTO_CODE,GJ06,GUJARAT,GJ06,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-194,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,RTO_CODE,GJ18,GUJARAT,GJ18,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-195,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,RTO_CODE,GJ27,GUJARAT,GJ27,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
SBI-TW-ELIG-TW4-196,SBI-TW-ELIG-TW4,ELIGIBILITY,ALLOW,,,SBI_GENERAL,TW,BIKE,,,,,,COMP,RTO_CODE,GJ28,GUJARAT,GJ28,,,Doable RTO (allow-list),"PCV, MISD & TW",,"TW BIKE COMP doable RTOs- GJ-(list), MH-All, NE SAOD only, PY SAOD only, UP Eastern-All, TN SAOD only-(list)",0.8,PENDING,,,
